type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	sample.sample_id	laboratory_procedure.laboratory_procedure_id	file_id	file_description	file_type
file	5324_OncotypeDXqRTPCR.txt	205dbe3a-e494-5f8e-b901-86d64144503c	316.0	be6078f0f7dbff1e30da07d4073ae3ea	uploaded	s3://bento-files/PACT1-1K/5324_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5157302	BENTO-LAB-001	BENTO-FILE-5157302	qRT-PCR output	text
file	5327_OncotypeDXqRTPCR.txt	d6a122d9-6406-5c15-8bd1-4f422fae2a08	318.0	3219ab9036ccb0da85a42e7382d0aa8c	uploaded	s3://bento-files/PACT1-1K/5327_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5161253	BENTO-LAB-001	BENTO-FILE-5161253	qRT-PCR output	text
file	5358_OncotypeDXqRTPCR.txt	5b2626a1-90df-5d0c-92fa-6b2b362c17c8	319.0	56247627df0745a6d344e12280118f00	uploaded	s3://bento-files/PACT1-1K/5358_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5187802	BENTO-LAB-001	BENTO-FILE-5187802	qRT-PCR output	text
file	5384_OncotypeDXqRTPCR.txt	52cb5bda-e24c-59ea-b00f-ca0bda783131	318.0	5f126f817d98301127018b46dce64d96	uploaded	s3://bento-files/PACT1-1K/5384_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5213114	BENTO-LAB-001	BENTO-FILE-5213114	qRT-PCR output	text
file	5397_OncotypeDXqRTPCR.txt	e91a1f15-c8d8-519c-8bc4-03ecf3055387	314.0	344adb8b1545b22c67a4fdfd7023541b	uploaded	s3://bento-files/PACT1-1K/5397_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5223093	BENTO-LAB-001	BENTO-FILE-5223093	qRT-PCR output	text
file	5407_OncotypeDXqRTPCR.txt	13f6a304-7c73-58d9-a593-8594fd9727b9	318.0	b8c0ad2ded178b9e75ef43df3ea05ca5	uploaded	s3://bento-files/PACT1-1K/5407_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5236164	BENTO-LAB-001	BENTO-FILE-5236164	qRT-PCR output	text
file	5411_OncotypeDXqRTPCR.txt	59f16b7c-b249-59af-81bc-5cb1fb6b746f	317.0	5d4c7017f40f3ebb45f837fb0cd0a792	uploaded	s3://bento-files/PACT1-1K/5411_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5241503	BENTO-LAB-001	BENTO-FILE-5241503	qRT-PCR output	text
file	5426_OncotypeDXqRTPCR.txt	71f34b21-a6cb-597c-a28e-40b28a87ecea	317.0	7f7f98feeb61180247d0c44b7d4895cb	uploaded	s3://bento-files/PACT1-1K/5426_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5254265	BENTO-LAB-001	BENTO-FILE-5254265	qRT-PCR output	text
file	5442_OncotypeDXqRTPCR.txt	47023119-838f-535e-bfd6-5ec355cd6bc0	318.0	d367479dce7e039fe0c0f4db4fe6d674	uploaded	s3://bento-files/PACT1-1K/5442_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5266493	BENTO-LAB-001	BENTO-FILE-5266493	qRT-PCR output	text
file	5451_OncotypeDXqRTPCR.txt	460fc72c-ad21-5c33-9f48-e0762bbc56de	319.0	842bdbb5941da3ecbd0e474a8daa6941	uploaded	s3://bento-files/PACT1-1K/5451_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5272618	BENTO-LAB-001	BENTO-FILE-5272618	qRT-PCR output	text
file	5471_OncotypeDXqRTPCR.txt	51713a95-800e-5012-b254-8795986a8f0d	316.0	f07fe6ac4d91275b6dee65371b722adb	uploaded	s3://bento-files/PACT1-1K/5471_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5289667	BENTO-LAB-001	BENTO-FILE-5289667	qRT-PCR output	text
file	5474_OncotypeDXqRTPCR.txt	99ef3d51-f102-5a81-9f08-114ab520f18b	318.0	f70d6732b531f54909b642356d38e228	uploaded	s3://bento-files/PACT1-1K/5474_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5290693	BENTO-LAB-001	BENTO-FILE-5290693	qRT-PCR output	text
file	5482_OncotypeDXqRTPCR.txt	036076b4-25af-5c00-8564-35083aafbc49	317.0	b50e14495c89c7d23ee012d41de4cc6a	uploaded	s3://bento-files/PACT1-1K/5482_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5301402	BENTO-LAB-001	BENTO-FILE-5301402	qRT-PCR output	text
file	5486_OncotypeDXqRTPCR.txt	01687dc3-ba11-51ff-885a-dd5536ec94b4	319.0	764559075b2ca820043b96349858b514	uploaded	s3://bento-files/PACT1-1K/5486_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5309230	BENTO-LAB-001	BENTO-FILE-5309230	qRT-PCR output	text
file	5505_OncotypeDXqRTPCR.txt	b086a63e-d057-50c9-8d1b-9cddaf7b0b0a	315.0	abf9ef85eafb3cbe60b5d85574307ce9	uploaded	s3://bento-files/PACT1-1K/5505_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5325924	BENTO-LAB-001	BENTO-FILE-5325924	qRT-PCR output	text
file	5506_OncotypeDXqRTPCR.txt	5d3f1adc-eaf4-5001-a393-f8842d9de335	314.0	6443d4a99a45e6340e739c8ef70f76dc	uploaded	s3://bento-files/PACT1-1K/5506_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5326643	BENTO-LAB-001	BENTO-FILE-5326643	qRT-PCR output	text
file	5535_OncotypeDXqRTPCR.txt	03bc2f79-a90c-5341-9dd9-d646a330136e	317.0	9b70ff36abba6f39e8c41b46d16f075a	uploaded	s3://bento-files/PACT1-1K/5535_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5353282	BENTO-LAB-001	BENTO-FILE-5353282	qRT-PCR output	text
file	5595_OncotypeDXqRTPCR.txt	c3bea8fd-6b63-526f-9ca6-15697a74fa98	319.0	088cc2bfb86711635d11704a9dd32295	uploaded	s3://bento-files/PACT1-1K/5595_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5414495	BENTO-LAB-001	BENTO-FILE-5414495	qRT-PCR output	text
file	5598_OncotypeDXqRTPCR.txt	13a930e4-d3ad-5fbe-897c-61fbb5a782e7	319.0	2309babc8fa51a4ac07824adadabaf88	uploaded	s3://bento-files/PACT1-1K/5598_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5418387	BENTO-LAB-001	BENTO-FILE-5418387	qRT-PCR output	text
file	5605_OncotypeDXqRTPCR.txt	ddc1b7eb-b3ea-5ddd-b812-73a7221c030d	318.0	d5d7441215a49d84a1fceb11901681cd	uploaded	s3://bento-files/PACT1-1K/5605_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5426660	BENTO-LAB-001	BENTO-FILE-5426660	qRT-PCR output	text
file	5613_OncotypeDXqRTPCR.txt	c12f1dd4-4810-5a0f-8843-f597a627a4fb	316.0	ea181099a6d02bff5119f2ec5be046a9	uploaded	s3://bento-files/PACT1-1K/5613_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5434055	BENTO-LAB-001	BENTO-FILE-5434055	qRT-PCR output	text
file	5647_OncotypeDXqRTPCR.txt	dbefd606-2f6d-559a-87c3-5c1ec65349c1	316.0	b8e57b5857b66046c3994466b4b2d42f	uploaded	s3://bento-files/PACT1-1K/5647_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5465325	BENTO-LAB-001	BENTO-FILE-5465325	qRT-PCR output	text
file	5658_OncotypeDXqRTPCR.txt	5c36a577-8353-56be-b248-a3dd94a7565d	320.0	196cf3717fe34f3e248941ce555b82d1	uploaded	s3://bento-files/PACT1-1K/5658_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5477289	BENTO-LAB-001	BENTO-FILE-5477289	qRT-PCR output	text
file	5666_OncotypeDXqRTPCR.txt	b87713e3-aea9-5de8-8a70-830cb8cc69a4	317.0	c61bd15feee0ad1068bbd3fa890d2f9b	uploaded	s3://bento-files/PACT1-1K/5666_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5482390	BENTO-LAB-001	BENTO-FILE-5482390	qRT-PCR output	text
file	5673_OncotypeDXqRTPCR.txt	e29a92f4-6634-5641-94b8-3c16836a48ed	318.0	dc0ddeccf9c6f76f42aa60093f7183a7	uploaded	s3://bento-files/PACT1-1K/5673_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5485627	BENTO-LAB-001	BENTO-FILE-5485627	qRT-PCR output	text
file	5701_OncotypeDXqRTPCR.txt	05192626-c330-5cb3-ba87-14db81749ca9	318.0	1909d2d8308997edb0c32e3d58414fca	uploaded	s3://bento-files/PACT1-1K/5701_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5513595	BENTO-LAB-001	BENTO-FILE-5513595	qRT-PCR output	text
file	5706_OncotypeDXqRTPCR.txt	d1315965-d9e5-510a-9256-f86a88df4d5d	319.0	c43de1b199f33c77d0b11e7261b0d456	uploaded	s3://bento-files/PACT1-1K/5706_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5516920	BENTO-LAB-001	BENTO-FILE-5516920	qRT-PCR output	text
file	5711_OncotypeDXqRTPCR.txt	f0f26abb-81b6-5379-a226-5dbac6cca625	315.0	6ce00e00619b5c4d7e7bbfc484994b75	uploaded	s3://bento-files/PACT1-1K/5711_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5524017	BENTO-LAB-001	BENTO-FILE-5524017	qRT-PCR output	text
file	5717_OncotypeDXqRTPCR.txt	d2276f07-09cb-55a2-a275-befd18cbb96c	316.0	1d542713c99ccd45968818f9941fb12f	uploaded	s3://bento-files/PACT1-1K/5717_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5531167	BENTO-LAB-001	BENTO-FILE-5531167	qRT-PCR output	text
file	5752_OncotypeDXqRTPCR.txt	9fd478d3-d1b2-5695-a845-3e565d2e736a	318.0	ffd8ba60c7687ad2d52f7f416d5e07f6	uploaded	s3://bento-files/PACT1-1K/5752_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5562091	BENTO-LAB-001	BENTO-FILE-5562091	qRT-PCR output	text
file	5764_OncotypeDXqRTPCR.txt	da351f1d-63eb-507c-804e-ab5f84aade23	315.0	80c38d6f27b062fdfb59303397509427	uploaded	s3://bento-files/PACT1-1K/5764_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5572167	BENTO-LAB-001	BENTO-FILE-5572167	qRT-PCR output	text
file	5771_OncotypeDXqRTPCR.txt	6803355c-f3cb-5784-9217-2063a8c54f43	316.0	cb8716cbc3a79e103c636527b4ea597d	uploaded	s3://bento-files/PACT1-1K/5771_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5576330	BENTO-LAB-001	BENTO-FILE-5576330	qRT-PCR output	text
file	5796_OncotypeDXqRTPCR.txt	7145a77f-c280-50be-bbbe-fc4cbd2f2398	320.0	d3aeddbed1250b071a07b393cf6789e8	uploaded	s3://bento-files/PACT1-1K/5796_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5600202	BENTO-LAB-001	BENTO-FILE-5600202	qRT-PCR output	text
file	5807_OncotypeDXqRTPCR.txt	ad67727b-fe6c-5837-9351-286a00c3c9d8	313.0	3feb6244f1ca0c4471076d9f7e05716b	uploaded	s3://bento-files/PACT1-1K/5807_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5616199	BENTO-LAB-001	BENTO-FILE-5616199	qRT-PCR output	text
file	5816_OncotypeDXqRTPCR.txt	9b388956-d363-5fdf-84b8-dec4790b5f01	319.0	93749b6727ac6b272a3bba821bf769c7	uploaded	s3://bento-files/PACT1-1K/5816_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5625489	BENTO-LAB-001	BENTO-FILE-5625489	qRT-PCR output	text
file	5817_OncotypeDXqRTPCR.txt	2cb69caa-c6ee-54ed-8b0e-1b225ac28d45	313.0	2acbc58f8322a8ac3dcfd2c1fdcdde36	uploaded	s3://bento-files/PACT1-1K/5817_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5626207	BENTO-LAB-001	BENTO-FILE-5626207	qRT-PCR output	text
file	5819_OncotypeDXqRTPCR.txt	4a8b8f59-9518-59b8-872a-9e945d408664	319.0	f6ef770030daceabdbd5f65e9bebff2f	uploaded	s3://bento-files/PACT1-1K/5819_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5627994	BENTO-LAB-001	BENTO-FILE-5627994	qRT-PCR output	text
file	5857_OncotypeDXqRTPCR.txt	70f88d34-0a81-580e-8cae-9741c050a192	316.0	af5a3571663c69e8e39d4811ab87d894	uploaded	s3://bento-files/PACT1-1K/5857_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5662051	BENTO-LAB-001	BENTO-FILE-5662051	qRT-PCR output	text
file	5862_OncotypeDXqRTPCR.txt	8f79d3b0-9871-5229-9290-98f20af1c7b0	320.0	550a7624f3614469863620ec6b762d55	uploaded	s3://bento-files/PACT1-1K/5862_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5666973	BENTO-LAB-001	BENTO-FILE-5666973	qRT-PCR output	text
file	5872_OncotypeDXqRTPCR.txt	b00e17de-96cc-5e45-b83f-3b41d139b406	319.0	e7de8dd61ac8bfd30104624bcf7dd0a3	uploaded	s3://bento-files/PACT1-1K/5872_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5674572	BENTO-LAB-001	BENTO-FILE-5674572	qRT-PCR output	text
file	5879_OncotypeDXqRTPCR.txt	ed3509c5-4962-56d2-86d1-5c00c672e91c	320.0	2d9f10e8b7f3eac72aac4d6e9279627a	uploaded	s3://bento-files/PACT1-1K/5879_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5685159	BENTO-LAB-001	BENTO-FILE-5685159	qRT-PCR output	text
file	5881_OncotypeDXqRTPCR.txt	f478340d-faaf-50de-8480-967919653c36	313.0	016bf8c20c023aeea80dce7d9e70900d	uploaded	s3://bento-files/PACT1-1K/5881_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5686362	BENTO-LAB-001	BENTO-FILE-5686362	qRT-PCR output	text
file	5890_OncotypeDXqRTPCR.txt	69289940-4586-5dbe-8a11-373d7f2ee9af	317.0	7eee703a78d1115335a8b05c03a977da	uploaded	s3://bento-files/PACT1-1K/5890_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5696450	BENTO-LAB-001	BENTO-FILE-5696450	qRT-PCR output	text
file	5893_OncotypeDXqRTPCR.txt	988185eb-f181-5624-baf3-c5a9d73142c0	315.0	3fc86fe0192b3f675d1522afce37fc68	uploaded	s3://bento-files/PACT1-1K/5893_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5697650	BENTO-LAB-001	BENTO-FILE-5697650	qRT-PCR output	text
file	5902_OncotypeDXqRTPCR.txt	1b00964b-935b-52b3-a470-c734a06f3a3b	319.0	ba55cf86f9cb026c4a988415fff2bfa2	uploaded	s3://bento-files/PACT1-1K/5902_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5707938	BENTO-LAB-001	BENTO-FILE-5707938	qRT-PCR output	text
file	5905_OncotypeDXqRTPCR.txt	7d9de050-0416-5298-8f88-f30ca07296f2	317.0	5e8d9c497f1197e3114425a367f587ea	uploaded	s3://bento-files/PACT1-1K/5905_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5709220	BENTO-LAB-001	BENTO-FILE-5709220	qRT-PCR output	text
file	5907_OncotypeDXqRTPCR.txt	715617f1-a71c-5ddb-816c-37dfe05c2371	318.0	165f7aed83011accd657cbde243d8b70	uploaded	s3://bento-files/PACT1-1K/5907_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5711116	BENTO-LAB-001	BENTO-FILE-5711116	qRT-PCR output	text
file	5914_OncotypeDXqRTPCR.txt	fab31bd2-b9cc-50fe-bf9f-96e679fae28c	316.0	4e4c7e159322deaa462b47ed59337c39	uploaded	s3://bento-files/PACT1-1K/5914_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5718632	BENTO-LAB-001	BENTO-FILE-5718632	qRT-PCR output	text
file	5918_OncotypeDXqRTPCR.txt	664fd6b3-0131-5a59-8104-ad9e87b58e6a	315.0	4bda44d7147a7dee0419c37d3ac7979f	uploaded	s3://bento-files/PACT1-1K/5918_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5720838	BENTO-LAB-001	BENTO-FILE-5720838	qRT-PCR output	text
file	5930_OncotypeDXqRTPCR.txt	3bfa6153-ec84-5923-9632-ac820865be8d	315.0	e8abb0b907a064820aec41f28cf8958c	uploaded	s3://bento-files/PACT1-1K/5930_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5731102	BENTO-LAB-001	BENTO-FILE-5731102	qRT-PCR output	text
file	5937_OncotypeDXqRTPCR.txt	77537a96-dfcd-5f04-93db-c30f4da29c75	317.0	c4c15e67cdcaabd8454f1d2f330dadee	uploaded	s3://bento-files/PACT1-1K/5937_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5737617	BENTO-LAB-001	BENTO-FILE-5737617	qRT-PCR output	text
file	5953_OncotypeDXqRTPCR.txt	7bf0a845-3922-59b8-8de2-08d07e87af48	319.0	ab8798acd45a1052b6cb3d750baa72be	uploaded	s3://bento-files/PACT1-1K/5953_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5753020	BENTO-LAB-001	BENTO-FILE-5753020	qRT-PCR output	text
file	5954_OncotypeDXqRTPCR.txt	77cf0a19-c58b-5f12-a857-907710b3f1ac	315.0	9a834fd030f35289beaaccd7eba420ad	uploaded	s3://bento-files/PACT1-1K/5954_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5753206	BENTO-LAB-001	BENTO-FILE-5753206	qRT-PCR output	text
file	5956_OncotypeDXqRTPCR.txt	5e62b111-224c-582a-9cec-d1639c31d7c3	315.0	a725551a622d29704ec4070bc0d8de5c	uploaded	s3://bento-files/PACT1-1K/5956_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5756193	BENTO-LAB-001	BENTO-FILE-5756193	qRT-PCR output	text
file	5958_OncotypeDXqRTPCR.txt	467843cc-616e-50d8-8d31-2e988f0ec8fc	319.0	22c5f8a29d12a19ca3987a3de77ac7f7	uploaded	s3://bento-files/PACT1-1K/5958_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5757477	BENTO-LAB-001	BENTO-FILE-5757477	qRT-PCR output	text
file	5968_OncotypeDXqRTPCR.txt	bfb79056-7c31-5dd1-a0a6-67223862d2e0	320.0	0ccb5d9d1ff60e9f7efb14f341b7b8da	uploaded	s3://bento-files/PACT1-1K/5968_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5768656	BENTO-LAB-001	BENTO-FILE-5768656	qRT-PCR output	text
file	5973_OncotypeDXqRTPCR.txt	9bacbcbe-72e4-5a8b-8bae-a8e3a5943b6f	318.0	3bc624046b0af80f47115c64176d6dad	uploaded	s3://bento-files/PACT1-1K/5973_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5773931	BENTO-LAB-001	BENTO-FILE-5773931	qRT-PCR output	text
file	5974_OncotypeDXqRTPCR.txt	80b136df-c578-5db4-ba08-f7a1a38bfeeb	316.0	ffccbfc4dbeb38aa355fb12d02f9ce04	uploaded	s3://bento-files/PACT1-1K/5974_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5775081	BENTO-LAB-001	BENTO-FILE-5775081	qRT-PCR output	text
file	5987_OncotypeDXqRTPCR.txt	60f59cec-fe1d-5a4f-ab93-cd6ec3579cdf	319.0	1b29a71479929615e5095527fd1d70ef	uploaded	s3://bento-files/PACT1-1K/5987_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5784236	BENTO-LAB-001	BENTO-FILE-5784236	qRT-PCR output	text
file	6010_OncotypeDXqRTPCR.txt	381e12fb-8265-5f32-a0cd-34be8c944685	319.0	898fa4e8b2f92de9c4c837005a137d44	uploaded	s3://bento-files/PACT1-1K/6010_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5812347	BENTO-LAB-001	BENTO-FILE-5812347	qRT-PCR output	text
file	6011_OncotypeDXqRTPCR.txt	84a430e7-5d17-539e-893a-4a424155e746	315.0	5ded5e03ef14bae9679d825051fa5fff	uploaded	s3://bento-files/PACT1-1K/6011_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5812841	BENTO-LAB-001	BENTO-FILE-5812841	qRT-PCR output	text
file	6022_OncotypeDXqRTPCR.txt	c18f7397-d73a-5a57-a48a-da8f75069e7d	316.0	a90dab8f931a21db93f52adefe7618c8	uploaded	s3://bento-files/PACT1-1K/6022_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5824392	BENTO-LAB-001	BENTO-FILE-5824392	qRT-PCR output	text
file	6023_OncotypeDXqRTPCR.txt	74be5540-1f3a-5a2e-a0fe-7193611b0306	317.0	2227e375154ea94250ef207d556ec50d	uploaded	s3://bento-files/PACT1-1K/6023_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5825284	BENTO-LAB-001	BENTO-FILE-5825284	qRT-PCR output	text
file	6029_OncotypeDXqRTPCR.txt	1a5a3b60-da6e-5a18-864c-a128b6244802	316.0	497c99edd44de035a859c5fae1694c72	uploaded	s3://bento-files/PACT1-1K/6029_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5832844	BENTO-LAB-001	BENTO-FILE-5832844	qRT-PCR output	text
file	6053_OncotypeDXqRTPCR.txt	0dba4aef-61da-59db-90aa-252b5e535f7b	318.0	b35a927c2edf5b763bb8e2778b4c7dc1	uploaded	s3://bento-files/PACT1-1K/6053_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5858554	BENTO-LAB-001	BENTO-FILE-5858554	qRT-PCR output	text
file	6057_OncotypeDXqRTPCR.txt	92c2186a-2122-5e65-84fc-7f7287f97b76	319.0	2bbd3fe8aaab68bdb8ebbc2f3136262d	uploaded	s3://bento-files/PACT1-1K/6057_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5865471	BENTO-LAB-001	BENTO-FILE-5865471	qRT-PCR output	text
file	6065_OncotypeDXqRTPCR.txt	de3ec9b9-7056-50ff-9edc-e9ddd1991926	318.0	7ad60d9103f6a0b90d27c66a1b59d861	uploaded	s3://bento-files/PACT1-1K/6065_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5869537	BENTO-LAB-001	BENTO-FILE-5869537	qRT-PCR output	text
file	6085_OncotypeDXqRTPCR.txt	85a43ce7-c708-58b9-b196-439236d2875d	316.0	497d62ef5dacee6ea1f795f2c5624a71	uploaded	s3://bento-files/PACT1-1K/6085_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5897608	BENTO-LAB-001	BENTO-FILE-5897608	qRT-PCR output	text
file	6096_OncotypeDXqRTPCR.txt	37bd519f-4062-5d99-870d-125f60658a72	317.0	e19d89e919c7f712d78b7b989a0c76b3	uploaded	s3://bento-files/PACT1-1K/6096_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5904055	BENTO-LAB-001	BENTO-FILE-5904055	qRT-PCR output	text
file	6102_OncotypeDXqRTPCR.txt	d19f2b86-f489-511e-bbee-6c18c71e15f9	318.0	e408049e49104d6fa3d06cf5acfa9109	uploaded	s3://bento-files/PACT1-1K/6102_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5909407	BENTO-LAB-001	BENTO-FILE-5909407	qRT-PCR output	text
file	6108_OncotypeDXqRTPCR.txt	50b2240e-1442-57e9-bf26-67c071531ee4	319.0	d214dda7a5867f79caed931aa062f469	uploaded	s3://bento-files/PACT1-1K/6108_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5915193	BENTO-LAB-001	BENTO-FILE-5915193	qRT-PCR output	text
file	6114_OncotypeDXqRTPCR.txt	1c6955b7-86cd-5b4f-9af0-197e9347f5c6	315.0	475e18af3ac8e6fc97cb8874a3ab3481	uploaded	s3://bento-files/PACT1-1K/6114_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5919293	BENTO-LAB-001	BENTO-FILE-5919293	qRT-PCR output	text
file	6115_OncotypeDXqRTPCR.txt	9f51d894-d739-5359-8a86-42912b4cd86e	314.0	442303f4c0bac9abd4ba54cb50ee371d	uploaded	s3://bento-files/PACT1-1K/6115_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5919439	BENTO-LAB-001	BENTO-FILE-5919439	qRT-PCR output	text
file	6116_OncotypeDXqRTPCR.txt	2444afc8-8c66-5ef9-a8bf-bcbf10da7e5f	319.0	57d3f39f4dd6fd37631f4f3523f98822	uploaded	s3://bento-files/PACT1-1K/6116_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5919730	BENTO-LAB-001	BENTO-FILE-5919730	qRT-PCR output	text
file	6132_OncotypeDXqRTPCR.txt	30f24646-04ad-5734-8165-3f27c955a365	317.0	23f01e944aa058725710550d6ee78400	uploaded	s3://bento-files/PACT1-1K/6132_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5931393	BENTO-LAB-001	BENTO-FILE-5931393	qRT-PCR output	text
file	6156_OncotypeDXqRTPCR.txt	3921beba-9fca-5e9d-9f84-93acf3eb8800	320.0	d62b76fd526ede6f03f228f6b768eac7	uploaded	s3://bento-files/PACT1-1K/6156_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5946008	BENTO-LAB-001	BENTO-FILE-5946008	qRT-PCR output	text
file	6169_OncotypeDXqRTPCR.txt	60ad65e1-d15b-551b-a3b6-5c5e2949db60	317.0	5d4c597893c874e478f9dcac31f55006	uploaded	s3://bento-files/PACT1-1K/6169_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5956323	BENTO-LAB-001	BENTO-FILE-5956323	qRT-PCR output	text
file	6182_OncotypeDXqRTPCR.txt	baec6ed4-4136-5930-acec-ba06d2672e96	316.0	4da16fbb8cf300515c5b142c3f9b829c	uploaded	s3://bento-files/PACT1-1K/6182_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5967264	BENTO-LAB-001	BENTO-FILE-5967264	qRT-PCR output	text
file	6189_OncotypeDXqRTPCR.txt	ae0ecf33-4dc3-5faa-abee-b8f029b7b82b	315.0	2346de7c7faa2b1d7fd83c97e89ff875	uploaded	s3://bento-files/PACT1-1K/6189_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-5971057	BENTO-LAB-001	BENTO-FILE-5971057	qRT-PCR output	text
file	6250_OncotypeDXqRTPCR.txt	6fc2ee32-46fc-5a1d-a2e6-67fe1da6ce3f	317.0	101d827f4efe55551ad0748473d754c2	uploaded	s3://bento-files/PACT1-1K/6250_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-6040272	BENTO-LAB-001	BENTO-FILE-6040272	qRT-PCR output	text
